date,year,month,month_num,state,crime_type,latitude,longitude,fatalities
2023-12-19,2023,December,12,Anambra,Assault,5.8059,6.5762,2
2023-12-20,2023,December,12,Kaduna,Armed Robbery,10.5659,7.9107,1
2023-12-20,2023,December,12,Abuja (FCT),Drug Trafficking,9.1199,7.715,1
2023-12-20,2023,December,12,Abuja (FCT),Cult Clash,9.0512,7.5967,0
2023-12-20,2023,December,12,Enugu,Homicide,6.713,7.6375,2
2023-12-20,2023,December,12,Anambra,Armed Robbery,6.1874,6.9798,1
2023-12-22,2023,December,12,Lagos,Burglary,6.3149,3.0728,0
2023-12-22,2023,December,12,Delta,Assault,5.515,5.9535,1
2023-12-23,2023,December,12,Kano,Burglary,12.1025,8.959,1
2023-12-23,2023,December,12,Enugu,Assault,6.6011,7.4702,0
2023-12-23,2023,December,12,Plateau,Assault,8.8874,10.0038,1
2023-12-23,2023,December,12,Lagos,Drug Trafficking,6.2229,3.0688,0
2023-12-23,2023,December,12,Kaduna,Armed Robbery,10.7958,7.0767,0
2023-12-23,2023,December,12,Rivers,Armed Robbery,4.3351,7.5068,3
2023-12-23,2023,December,12,Rivers,Cybercrime,4.573,6.6228,3
2023-12-24,2023,December,12,Rivers,Cybercrime,5.1,6.9203,0
2023-12-25,2023,December,12,Cross River,Cult Clash,5.9605,8.7565,2
2023-12-25,2023,December,12,Sokoto,Kidnapping,13.156,5.7059,1
2023-12-25,2023,December,12,Rivers,Armed Robbery,4.5531,7.4699,0
2023-12-26,2023,December,12,Rivers,Cybercrime,4.479,6.7753,0
2023-12-26,2023,December,12,Lagos,Armed Robbery,6.1395,3.7284,1
2023-12-26,2023,December,12,Lagos,Terrorism,6.9042,3.7309,5
2023-12-27,2023,December,12,Edo,Assault,6.6278,5.8903,0
2023-12-28,2023,December,12,Rivers,Burglary,5.1121,7.2682,0
2023-12-28,2023,December,12,Lagos,Homicide,6.5597,3.0615,0
2023-12-28,2023,December,12,Lagos,Armed Robbery,6.6224,3.7561,0
2023-12-30,2023,December,12,Anambra,Fraud,6.065,6.6519,2
2023-12-30,2023,December,12,Ogun,Drug Trafficking,6.9943,3.4374,2
2023-12-30,2023,December,12,Lagos,Terrorism,6.9202,3.7617,0
2024-01-01,2024,January,1,Abuja (FCT),Armed Robbery,8.9431,7.0601,2
2024-01-01,2024,January,1,Borno,Homicide,11.5912,13.1409,1
2024-01-01,2024,January,1,Oyo,Kidnapping,7.8703,3.9883,1
2024-01-02,2024,January,1,Rivers,Cybercrime,4.3946,7.4738,1
2024-01-02,2024,January,1,Plateau,Cult Clash,9.4589,9.4369,0
2024-01-03,2024,January,1,Kaduna,Assault,10.8411,7.0956,0
2024-01-03,2024,January,1,Lagos,Homicide,6.2734,3.6504,0
2024-01-03,2024,January,1,Delta,Burglary,5.4041,6.056,2
2024-01-03,2024,January,1,Kaduna,Cybercrime,11.0142,7.9136,0
2024-01-04,2024,January,1,Bauchi,Assault,10.4326,10.0955,0
2024-01-05,2024,January,1,Zamfara,Cult Clash,12.447,6.8095,1
2024-01-05,2024,January,1,Kano,Burglary,12.458,8.5658,1
2024-01-05,2024,January,1,Lagos,Terrorism,6.0536,3.8082,0
2024-01-06,2024,January,1,Kano,Burglary,11.9481,9.0692,1
2024-01-06,2024,January,1,Borno,Homicide,12.0396,13.4947,0
2024-01-06,2024,January,1,Borno,Burglary,11.7858,12.7474,1
2024-01-07,2024,January,1,Borno,Fraud,11.6712,13.4071,0
2024-01-07,2024,January,1,Oyo,Terrorism,7.5102,4.0464,0
2024-01-07,2024,January,1,Kano,Burglary,11.9928,8.5916,2
2024-01-07,2024,January,1,Abuja (FCT),Cybercrime,9.4944,7.691,0
2024-01-08,2024,January,1,Abuja (FCT),Terrorism,9.3048,7.8244,1
2024-01-08,2024,January,1,Rivers,Kidnapping,5.127,6.881,5
2024-01-09,2024,January,1,Kano,Cult Clash,11.7111,8.3537,0
2024-01-09,2024,January,1,Abuja (FCT),Burglary,9.3379,7.1873,0
2024-01-09,2024,January,1,Imo,Armed Robbery,5.235,6.7222,2
2024-01-09,2024,January,1,Abuja (FCT),Drug Trafficking,8.8576,7.2914,1
2024-01-10,2024,January,1,Niger,Cybercrime,9.3079,6.9554,2
2024-01-10,2024,January,1,Lagos,Armed Robbery,6.9306,3.6319,1
2024-01-11,2024,January,1,Abuja (FCT),Kidnapping,8.985,7.1617,0
2024-01-11,2024,January,1,Kano,Homicide,11.7943,8.5522,1
2024-01-11,2024,January,1,Oyo,Cult Clash,7.8316,3.8432,3
2024-01-11,2024,January,1,Delta,Drug Trafficking,5.7763,5.746,2
2024-01-12,2024,January,1,Kano,Cybercrime,11.7598,8.5683,3
2024-01-12,2024,January,1,Imo,Assault,5.4455,7.1742,2
2024-01-12,2024,January,1,Plateau,Terrorism,9.3164,9.7089,1
2024-01-12,2024,January,1,Ogun,Burglary,7.2598,3.7443,2
2024-01-12,2024,January,1,Abuja (FCT),Burglary,9.3652,7.1717,1
2024-01-12,2024,January,1,Anambra,Homicide,5.8334,6.9273,3
2024-01-13,2024,January,1,Rivers,Cult Clash,4.434,6.8674,3
2024-01-14,2024,January,1,Borno,Kidnapping,12.2002,12.7737,0
2024-01-14,2024,January,1,Kano,Kidnapping,11.6135,8.4432,2
2024-01-14,2024,January,1,Lagos,Homicide,6.3658,3.1513,5
2024-01-15,2024,January,1,Borno,Armed Robbery,11.7949,13.2336,0
2024-01-16,2024,January,1,Delta,Burglary,5.7995,6.0796,0
2024-01-16,2024,January,1,Kaduna,Cult Clash,10.375,7.1766,1
2024-01-16,2024,January,1,Edo,Burglary,5.8848,5.3908,1
2024-01-16,2024,January,1,Abuja (FCT),Fraud,9.2523,7.2385,1
2024-01-17,2024,January,1,Lagos,Armed Robbery,6.9093,3.5371,4
2024-01-20,2024,January,1,Oyo,Drug Trafficking,7.3803,3.7558,2
2024-01-20,2024,January,1,Delta,Cult Clash,5.8543,6.0279,4
2024-01-20,2024,January,1,Abuja (FCT),Terrorism,8.7287,7.8168,2
2024-01-20,2024,January,1,Borno,Kidnapping,11.7318,13.2638,1
2024-01-21,2024,January,1,Lagos,Burglary,6.4432,3.1068,2
2024-01-22,2024,January,1,Lagos,Armed Robbery,6.8148,3.1983,0
2024-01-22,2024,January,1,Borno,Drug Trafficking,11.9716,13.204,1
2024-01-22,2024,January,1,Lagos,Fraud,6.2286,3.5063,3
2024-01-22,2024,January,1,Borno,Armed Robbery,12.022,13.5839,5
2024-01-23,2024,January,1,Zamfara,Burglary,12.3228,6.6126,0
2024-01-24,2024,January,1,Kaduna,Kidnapping,10.8386,7.0803,4
2024-01-24,2024,January,1,Cross River,Fraud,5.6881,8.6676,4
2024-01-25,2024,January,1,Edo,Armed Robbery,6.066,5.489,0
2024-01-26,2024,January,1,Lagos,Armed Robbery,6.605,3.8307,0
2024-01-26,2024,January,1,Lagos,Terrorism,6.0842,3.6909,2
2024-01-26,2024,January,1,Kano,Burglary,11.6731,8.6634,1
2024-01-27,2024,January,1,Kaduna,Kidnapping,10.7356,7.6246,1
2024-01-27,2024,January,1,Kano,Homicide,12.0532,8.2377,1
2024-01-28,2024,January,1,Lagos,Cult Clash,6.3029,2.9696,5
2024-01-28,2024,January,1,Delta,Terrorism,5.2806,5.7444,1
2024-01-28,2024,January,1,Kebbi,Kidnapping,11.4859,4.6721,0
2024-01-29,2024,January,1,Borno,Drug Trafficking,11.7578,13.0806,5
2024-01-29,2024,January,1,Anambra,Burglary,5.7963,6.4556,1
2024-01-30,2024,January,1,Abuja (FCT),Terrorism,9.4224,7.4231,0
2024-01-30,2024,January,1,Edo,Homicide,6.2845,5.8634,1
2024-01-30,2024,January,1,Anambra,Cult Clash,5.7485,7.0347,0
2024-01-31,2024,January,1,Imo,Cybercrime,5.1341,6.63,0
2024-02-01,2024,February,2,Sokoto,Cybercrime,12.7329,5.5905,2
2024-02-01,2024,February,2,Lagos,Terrorism,6.5925,3.0387,0
2024-02-01,2024,February,2,Lagos,Fraud,6.0308,3.7212,2
2024-02-01,2024,February,2,Imo,Assault,5.4888,7.2044,0
2024-02-02,2024,February,2,Delta,Cult Clash,5.0349,5.7994,2
2024-02-02,2024,February,2,Lagos,Cybercrime,6.0565,3.8645,1
2024-02-02,2024,February,2,Kano,Terrorism,11.5564,8.7455,1
2024-02-02,2024,February,2,Rivers,Homicide,4.3389,6.6344,0
2024-02-02,2024,February,2,Lagos,Terrorism,6.8378,3.617,0
2024-02-02,2024,February,2,Kano,Terrorism,12.4308,8.8444,2
2024-02-02,2024,February,2,Oyo,Burglary,7.9377,4.3707,0
2024-02-02,2024,February,2,Kano,Burglary,12.0134,8.3415,2
2024-02-02,2024,February,2,Oyo,Cybercrime,7.8209,4.0246,0
2024-02-03,2024,February,2,Lagos,Homicide,6.6718,3.2025,0
2024-02-03,2024,February,2,Lagos,Cult Clash,6.0663,3.5935,1
2024-02-03,2024,February,2,Kano,Terrorism,11.9475,8.4874,0
2024-02-03,2024,February,2,Kano,Kidnapping,11.8706,8.7295,0
2024-02-04,2024,February,2,Enugu,Armed Robbery,6.0693,7.211,0
2024-02-04,2024,February,2,Abuja (FCT),Cybercrime,9.2359,7.2272,4
2024-02-04,2024,February,2,Imo,Kidnapping,5.5743,6.74,5
2024-02-04,2024,February,2,Plateau,Cybercrime,9.1463,9.8901,0
2024-02-04,2024,February,2,Lagos,Drug Trafficking,6.1661,3.1911,0
2024-02-04,2024,February,2,Anambra,Kidnapping,6.1147,6.4448,1
2024-02-05,2024,February,2,Lagos,Cult Clash,6.3975,2.8933,0
2024-02-05,2024,February,2,Imo,Fraud,6.0442,7.1936,1
2024-02-05,2024,February,2,Rivers,Armed Robbery,4.5924,7.0259,0
2024-02-06,2024,February,2,Sokoto,Cybercrime,12.8723,5.6638,0
2024-02-06,2024,February,2,Delta,Fraud,5.5354,5.6273,1
2024-02-06,2024,February,2,Kaduna,Kidnapping,10.099,7.6906,0
2024-02-07,2024,February,2,Delta,Cybercrime,5.3411,6.244,0
2024-02-07,2024,February,2,Kaduna,Armed Robbery,10.4288,7.1563,0
2024-02-08,2024,February,2,Abuja (FCT),Assault,9.0449,7.7663,1
2024-02-09,2024,February,2,Kebbi,Fraud,11.6009,4.2692,0
2024-02-10,2024,February,2,Lagos,Armed Robbery,6.7975,2.8961,2
2024-02-10,2024,February,2,Abuja (FCT),Fraud,9.4337,7.0325,1
2024-02-11,2024,February,2,Kaduna,Kidnapping,10.0828,7.8231,1
2024-02-12,2024,February,2,Lagos,Cult Clash,6.7305,2.9424,0
2024-02-12,2024,February,2,Delta,Cult Clash,5.1024,5.7026,4
2024-02-12,2024,February,2,Rivers,Fraud,5.2225,7.3468,0
2024-02-12,2024,February,2,Sokoto,Burglary,13.0541,4.9629,2
2024-02-12,2024,February,2,Rivers,Fraud,5.3036,6.8952,0
2024-02-14,2024,February,2,Lagos,Burglary,6.2139,2.9149,0
2024-02-16,2024,February,2,Kano,Fraud,12.2272,8.7459,2
2024-02-16,2024,February,2,Anambra,Cult Clash,6.2556,6.4674,1
2024-02-16,2024,February,2,Kano,Terrorism,11.8142,9.0682,0
2024-02-16,2024,February,2,Lagos,Assault,6.3601,3.3699,0
2024-02-16,2024,February,2,Lagos,Cybercrime,6.6796,3.8415,0
2024-02-17,2024,February,2,Abuja (FCT),Drug Trafficking,9.4902,7.3078,0
2024-02-17,2024,February,2,Imo,Burglary,5.803,7.0501,4
2024-02-17,2024,February,2,Zamfara,Armed Robbery,12.5949,6.9448,0
2024-02-18,2024,February,2,Kaduna,Cult Clash,10.3599,7.8962,0
2024-02-18,2024,February,2,Kaduna,Cult Clash,10.7258,7.8575,1
2024-02-19,2024,February,2,Borno,Fraud,12.1814,13.4496,5
2024-02-19,2024,February,2,Delta,Assault,5.6461,5.596,1
2024-02-19,2024,February,2,Anambra,Cult Clash,6.481,6.8979,1
2024-02-19,2024,February,2,Abuja (FCT),Assault,9.1033,7.3348,1
2024-02-19,2024,February,2,Borno,Cybercrime,12.039,12.9681,1
2024-02-19,2024,February,2,Borno,Terrorism,11.978,12.9415,0
2024-02-19,2024,February,2,Kaduna,Burglary,10.9613,7.5184,4
2024-02-20,2024,February,2,Rivers,Drug Trafficking,4.994,6.874,4
2024-02-21,2024,February,2,Sokoto,Kidnapping,13.052,5.255,1
2024-02-22,2024,February,2,Rivers,Assault,5.0114,6.9236,0
2024-02-22,2024,February,2,Borno,Kidnapping,11.8748,13.6227,0
2024-02-22,2024,February,2,Kaduna,Homicide,10.8995,7.0726,0
2024-02-22,2024,February,2,Lagos,Kidnapping,6.5901,3.5616,1
2024-02-23,2024,February,2,Anambra,Burglary,6.4379,7.1386,1
2024-02-23,2024,February,2,Ogun,Homicide,7.3897,3.4951,1
2024-02-24,2024,February,2,Abuja (FCT),Armed Robbery,8.6948,7.1943,2
2024-02-24,2024,February,2,Abuja (FCT),Assault,8.833,7.5795,3
2024-02-24,2024,February,2,Kaduna,Terrorism,10.4857,6.9651,0
2024-02-24,2024,February,2,Oyo,Kidnapping,7.4735,3.9688,0
2024-02-25,2024,February,2,Oyo,Armed Robbery,7.3942,3.8723,1
2024-02-25,2024,February,2,Oyo,Kidnapping,7.5939,3.6078,0
2024-02-25,2024,February,2,Anambra,Armed Robbery,5.7734,6.9744,0
2024-02-26,2024,February,2,Abuja (FCT),Drug Trafficking,9.061,7.4151,0
2024-02-26,2024,February,2,Kaduna,Burglary,10.4341,7.1095,0
2024-02-27,2024,February,2,Oyo,Homicide,8.2753,4.4112,0
2024-02-27,2024,February,2,Kaduna,Kidnapping,10.2767,7.0599,1
2024-02-27,2024,February,2,Lagos,Terrorism,6.528,3.3814,2
2024-02-27,2024,February,2,Abuja (FCT),Cybercrime,8.688,7.0732,1
2024-02-28,2024,February,2,Abuja (FCT),Cult Clash,9.1087,7.2157,3
2024-02-29,2024,February,2,Oyo,Drug Trafficking,7.424,3.7318,2
2024-02-29,2024,February,2,Anambra,Assault,6.2928,6.9732,1
2024-03-02,2024,March,3,Lagos,Armed Robbery,6.3103,3.8088,2
2024-03-04,2024,March,3,Oyo,Drug Trafficking,8.1858,4.0309,0
2024-03-04,2024,March,3,Edo,Drug Trafficking,6.6283,5.8311,0
2024-03-04,2024,March,3,Lagos,Kidnapping,6.7355,3.1488,0
2024-03-04,2024,March,3,Plateau,Armed Robbery,9.0529,9.3785,1
2024-03-04,2024,March,3,Delta,Burglary,5.5366,6.1496,2
2024-03-04,2024,March,3,Abuja (FCT),Fraud,8.8306,7.8603,0
2024-03-05,2024,March,3,Lagos,Kidnapping,6.5858,3.1419,1
2024-03-06,2024,March,3,Sokoto,Cult Clash,13.2714,4.7855,0
2024-03-06,2024,March,3,Kano,Cybercrime,11.8676,8.1891,2
2024-03-06,2024,March,3,Ogun,Kidnapping,6.7378,3.1968,0
2024-03-07,2024,March,3,Anambra,Cult Clash,5.7845,6.8853,0
2024-03-07,2024,March,3,Kano,Drug Trafficking,11.7201,8.165,0
2024-03-07,2024,March,3,Imo,Kidnapping,5.7601,7.5045,0
2024-03-08,2024,March,3,Abuja (FCT),Kidnapping,9.4503,7.0651,1
2024-03-09,2024,March,3,Rivers,Terrorism,4.322,6.9161,1
2024-03-10,2024,March,3,Rivers,Terrorism,5.1957,7.2937,0
2024-03-11,2024,March,3,Anambra,Cult Clash,6.6844,7.1475,0
2024-03-11,2024,March,3,Abuja (FCT),Assault,9.5719,7.0944,0
2024-03-12,2024,March,3,Imo,Drug Trafficking,5.5307,6.8479,0
2024-03-12,2024,March,3,Kaduna,Assault,10.7662,7.8738,0
2024-03-14,2024,March,3,Kaduna,Homicide,10.6012,7.8698,0
2024-03-14,2024,March,3,Ogun,Fraud,7.3394,3.6761,1
2024-03-14,2024,March,3,Sokoto,Terrorism,12.8433,5.3512,0
2024-03-14,2024,March,3,Borno,Armed Robbery,11.564,13.4709,1
2024-03-15,2024,March,3,Lagos,Kidnapping,6.0597,3.2624,1
2024-03-15,2024,March,3,Kano,Armed Robbery,12.4973,8.7487,1
2024-03-15,2024,March,3,Kaduna,Fraud,10.0834,7.3712,4
2024-03-16,2024,March,3,Abuja (FCT),Terrorism,9.0412,7.5089,0
2024-03-16,2024,March,3,Delta,Kidnapping,5.4057,5.6893,3
2024-03-17,2024,March,3,Abuja (FCT),Assault,8.6659,6.9474,1
2024-03-17,2024,March,3,Lagos,Armed Robbery,6.976,2.9352,2
2024-03-17,2024,March,3,Borno,Homicide,11.9139,12.9492,4
2024-03-19,2024,March,3,Enugu,Burglary,6.3566,7.1237,0
2024-03-19,2024,March,3,Edo,Fraud,6.5572,5.6133,0
2024-03-19,2024,March,3,Oyo,Burglary,7.9166,4.1332,0
2024-03-19,2024,March,3,Abuja (FCT),Burglary,8.8432,7.4512,2
2024-03-19,2024,March,3,Niger,Terrorism,9.3611,6.6946,2
2024-03-20,2024,March,3,Edo,Drug Trafficking,5.8666,5.9624,0
2024-03-20,2024,March,3,Kano,Kidnapping,12.2935,8.9579,0
2024-03-20,2024,March,3,Imo,Assault,6.0232,6.9804,2
2024-03-21,2024,March,3,Cross River,Assault,6.2525,8.1321,3
2024-03-21,2024,March,3,Abuja (FCT),Terrorism,8.9799,7.6772,1
2024-03-21,2024,March,3,Kaduna,Drug Trafficking,10.4177,7.3844,1
2024-03-21,2024,March,3,Kaduna,Assault,10.5545,7.3995,0
2024-03-23,2024,March,3,Sokoto,Homicide,12.612,4.9793,0
2024-03-23,2024,March,3,Enugu,Cult Clash,6.6241,7.8709,0
2024-03-24,2024,March,3,Imo,Burglary,5.103,6.8061,2
2024-03-24,2024,March,3,Delta,Cult Clash,5.5519,6.3441,1
2024-03-24,2024,March,3,Rivers,Drug Trafficking,5.2963,7.1235,0
2024-03-24,2024,March,3,Edo,Kidnapping,6.3721,6.0773,0
2024-03-24,2024,March,3,Anambra,Armed Robbery,5.8022,6.6634,0
2024-03-26,2024,March,3,Edo,Homicide,6.5649,5.3049,0
2024-03-26,2024,March,3,Kaduna,Assault,10.2634,7.1717,0
2024-03-26,2024,March,3,Kano,Cybercrime,12.0145,8.4372,0
2024-03-27,2024,March,3,Lagos,Armed Robbery,6.0942,2.9828,4
2024-03-27,2024,March,3,Lagos,Terrorism,6.0638,3.7594,0
2024-03-27,2024,March,3,Kano,Armed Robbery,12.2425,8.9886,3
2024-03-27,2024,March,3,Lagos,Burglary,6.9347,3.6052,0
2024-03-27,2024,March,3,Oyo,Assault,7.7561,4.2585,1
2024-03-27,2024,March,3,Oyo,Drug Trafficking,8.3445,3.8142,1
2024-03-28,2024,March,3,Lagos,Homicide,6.4002,2.8858,1
2024-03-28,2024,March,3,Rivers,Burglary,4.8034,7.2299,2
2024-03-28,2024,March,3,Kaduna,Homicide,10.2019,7.6212,1
2024-03-28,2024,March,3,Kebbi,Cult Clash,11.4977,4.0313,1
2024-03-28,2024,March,3,Abuja (FCT),Armed Robbery,8.7517,7.4176,0
2024-03-28,2024,March,3,Delta,Drug Trafficking,5.5136,5.7985,1
2024-03-29,2024,March,3,Kebbi,Cult Clash,11.0358,4.4523,1
2024-03-29,2024,March,3,Oyo,Cult Clash,7.9099,3.6112,1
2024-03-29,2024,March,3,Kaduna,Fraud,10.3022,7.3975,2
2024-03-30,2024,March,3,Rivers,Fraud,4.5591,6.6292,0
2024-03-30,2024,March,3,Zamfara,Drug Trafficking,11.7258,6.7796,2
2024-03-30,2024,March,3,Oyo,Fraud,7.61,3.7286,0
2024-03-30,2024,March,3,Oyo,Kidnapping,7.9816,3.4631,2
2024-03-31,2024,March,3,Rivers,Fraud,4.9859,7.1736,0
2024-03-31,2024,March,3,Anambra,Cult Clash,6.4492,6.4727,0
2024-03-31,2024,March,3,Oyo,Homicide,7.8875,4.0974,0
2024-03-31,2024,March,3,Anambra,Terrorism,6.198,6.5716,0
2024-03-31,2024,March,3,Kaduna,Fraud,10.3619,7.7139,1
2024-04-02,2024,April,4,Delta,Terrorism,5.5306,6.0606,2
2024-04-02,2024,April,4,Ogun,Assault,7.5223,3.3038,0
2024-04-02,2024,April,4,Lagos,Fraud,6.3055,3.8006,0
2024-04-02,2024,April,4,Rivers,Cybercrime,5.0537,7.5406,2
2024-04-02,2024,April,4,Lagos,Fraud,6.9688,3.8443,0
2024-04-02,2024,April,4,Kaduna,Fraud,10.6652,7.463,1
2024-04-02,2024,April,4,Abuja (FCT),Fraud,8.9079,7.3103,0
2024-04-02,2024,April,4,Zamfara,Armed Robbery,11.8853,6.686,2
2024-04-03,2024,April,4,Delta,Fraud,5.5784,6.056,0
2024-04-04,2024,April,4,Plateau,Burglary,9.3185,9.7473,1
2024-04-04,2024,April,4,Kebbi,Cybercrime,11.9035,4.379,2
2024-04-05,2024,April,4,Borno,Assault,11.4506,13.2101,0
2024-04-05,2024,April,4,Edo,Homicide,6.406,5.2328,1
2024-04-06,2024,April,4,Borno,Terrorism,11.6769,13.5364,1
2024-04-06,2024,April,4,Zamfara,Kidnapping,12.5235,6.7564,4
2024-04-06,2024,April,4,Borno,Burglary,11.6175,12.722,0
2024-04-07,2024,April,4,Kano,Armed Robbery,11.9821,8.813,0
2024-04-07,2024,April,4,Kaduna,Cult Clash,10.1745,7.8052,0
2024-04-07,2024,April,4,Kano,Kidnapping,11.9563,8.1449,1
2024-04-07,2024,April,4,Kaduna,Burglary,10.2634,7.4143,0
2024-04-08,2024,April,4,Lagos,Burglary,6.4743,3.3283,2
2024-04-08,2024,April,4,Lagos,Kidnapping,6.0994,3.344,0
2024-04-08,2024,April,4,Kaduna,Cybercrime,11.0119,7.7577,0
2024-04-08,2024,April,4,Sokoto,Kidnapping,12.8438,5.737,0
2024-04-08,2024,April,4,Rivers,Assault,4.7122,6.7875,2
2024-04-08,2024,April,4,Lagos,Fraud,6.5293,3.6376,0
2024-04-09,2024,April,4,Rivers,Homicide,5.2897,7.1663,3
2024-04-09,2024,April,4,Lagos,Kidnapping,6.8226,3.3074,3
2024-04-09,2024,April,4,Imo,Fraud,5.395,6.9761,0
2024-04-10,2024,April,4,Lagos,Kidnapping,7.0104,3.4961,1
2024-04-10,2024,April,4,Imo,Drug Trafficking,5.1204,6.6584,2
2024-04-10,2024,April,4,Kaduna,Assault,10.9462,7.1503,0
2024-04-10,2024,April,4,Rivers,Cult Clash,4.7509,6.9507,1
2024-04-11,2024,April,4,Lagos,Drug Trafficking,6.4884,3.0515,3
2024-04-11,2024,April,4,Borno,Drug Trafficking,12.1803,13.4904,1
2024-04-11,2024,April,4,Plateau,Fraud,9.6351,9.4051,0
2024-04-11,2024,April,4,Sokoto,Burglary,12.6458,5.2682,1
2024-04-12,2024,April,4,Rivers,Kidnapping,4.6522,6.6425,0
2024-04-12,2024,April,4,Borno,Burglary,11.9456,13.3853,3
2024-04-12,2024,April,4,Rivers,Cult Clash,5.1501,7.2309,0
2024-04-12,2024,April,4,Kano,Terrorism,12.0162,8.7583,1
2024-04-13,2024,April,4,Lagos,Armed Robbery,6.263,3.4593,1
2024-04-13,2024,April,4,Imo,Fraud,6.0684,6.7782,2
2024-04-13,2024,April,4,Rivers,Cybercrime,5.1969,6.7918,3
2024-04-13,2024,April,4,Plateau,Cult Clash,8.7498,9.4479,3
2024-04-14,2024,April,4,Lagos,Drug Trafficking,6.9965,3.8557,4
2024-04-15,2024,April,4,Borno,Armed Robbery,11.7512,13.1239,1
2024-04-15,2024,April,4,Kano,Terrorism,12.2157,8.6739,0
2024-04-15,2024,April,4,Abuja (FCT),Kidnapping,9.0581,7.5076,0
2024-04-15,2024,April,4,Kaduna,Fraud,10.0999,7.8026,1
2024-04-17,2024,April,4,Borno,Kidnapping,12.1685,13.1846,1
2024-04-17,2024,April,4,Plateau,Cybercrime,9.1501,9.4883,0
2024-04-17,2024,April,4,Kaduna,Assault,10.3468,6.9808,1
2024-04-17,2024,April,4,Enugu,Fraud,6.7874,7.2495,4
2024-04-18,2024,April,4,Borno,Drug Trafficking,11.621,13.6109,0
2024-04-18,2024,April,4,Lagos,Assault,6.6424,3.4764,0
2024-04-19,2024,April,4,Delta,Drug Trafficking,5.6764,6.188,0
2024-04-19,2024,April,4,Edo,Burglary,6.093,5.8855,0
2024-04-19,2024,April,4,Enugu,Cult Clash,6.7954,7.8857,0
2024-04-20,2024,April,4,Kebbi,Fraud,11.6782,4.5511,0
2024-04-21,2024,April,4,Abuja (FCT),Cybercrime,9.554,7.1295,0
2024-04-21,2024,April,4,Niger,Kidnapping,9.2489,6.9332,4
2024-04-22,2024,April,4,Sokoto,Homicide,12.939,5.1491,0
2024-04-23,2024,April,4,Ogun,Terrorism,7.0412,3.439,1
2024-04-23,2024,April,4,Rivers,Cult Clash,4.819,6.6637,1
2024-04-23,2024,April,4,Borno,Fraud,12.1694,12.9684,0
2024-04-23,2024,April,4,Kano,Fraud,12.0211,8.2545,0
2024-04-23,2024,April,4,Lagos,Terrorism,6.1598,3.5207,1
2024-04-24,2024,April,4,Kano,Cult Clash,11.679,8.2112,1
2024-04-24,2024,April,4,Bauchi,Burglary,9.9717,9.7461,2
2024-04-24,2024,April,4,Kaduna,Burglary,10.929,7.8729,1
2024-04-25,2024,April,4,Plateau,Assault,9.3023,9.713,2
2024-04-25,2024,April,4,Lagos,Armed Robbery,6.4066,3.188,0
2024-04-25,2024,April,4,Kano,Homicide,12.2723,8.3493,2
2024-04-25,2024,April,4,Anambra,Armed Robbery,5.8004,7.2011,0
2024-04-26,2024,April,4,Abuja (FCT),Burglary,8.7714,7.236,1
2024-04-26,2024,April,4,Zamfara,Terrorism,11.8156,7.0954,3
2024-04-26,2024,April,4,Imo,Homicide,5.145,7.1462,0
2024-04-26,2024,April,4,Ogun,Kidnapping,6.8867,3.5028,1
2024-04-27,2024,April,4,Borno,Armed Robbery,11.7303,13.415,0
2024-04-27,2024,April,4,Kano,Fraud,11.8366,8.9718,0
2024-04-27,2024,April,4,Anambra,Terrorism,5.7301,6.7977,0
2024-04-28,2024,April,4,Abuja (FCT),Cybercrime,9.3235,7.5254,0
2024-04-28,2024,April,4,Edo,Terrorism,5.8895,5.5287,1
2024-04-28,2024,April,4,Abuja (FCT),Homicide,9.1193,7.2361,0
2024-04-28,2024,April,4,Abuja (FCT),Drug Trafficking,9.4764,7.2336,0
2024-04-29,2024,April,4,Abuja (FCT),Terrorism,9.3037,7.3126,2
2024-04-29,2024,April,4,Lagos,Burglary,6.5844,3.0187,1
2024-04-29,2024,April,4,Rivers,Homicide,5.2068,7.4632,2
2024-04-29,2024,April,4,Lagos,Fraud,6.3065,3.4054,2
2024-04-29,2024,April,4,Lagos,Cybercrime,6.164,3.4611,0
2024-04-30,2024,April,4,Lagos,Armed Robbery,6.4018,3.0809,0
2024-04-30,2024,April,4,Rivers,Homicide,4.94,7.186,3
2024-05-01,2024,May,5,Rivers,Assault,4.7198,7.0644,5
2024-05-01,2024,May,5,Lagos,Armed Robbery,6.7119,3.5449,2
2024-05-01,2024,May,5,Kaduna,Drug Trafficking,10.1598,7.5789,0
2024-05-01,2024,May,5,Delta,Homicide,5.7534,5.602,3
2024-05-01,2024,May,5,Lagos,Cybercrime,6.5793,3.1975,0
2024-05-01,2024,May,5,Delta,Kidnapping,5.6599,5.8627,1
2024-05-01,2024,May,5,Lagos,Cult Clash,6.7063,3.1144,1
2024-05-02,2024,May,5,Niger,Kidnapping,9.2622,6.3654,0
2024-05-02,2024,May,5,Kaduna,Cult Clash,10.5994,7.3981,1
2024-05-03,2024,May,5,Abuja (FCT),Burglary,9.1629,7.596,4
2024-05-03,2024,May,5,Borno,Armed Robbery,12.0296,13.175,1
2024-05-04,2024,May,5,Oyo,Burglary,7.5456,3.9837,1
2024-05-04,2024,May,5,Kaduna,Homicide,10.1331,7.4646,0
2024-05-05,2024,May,5,Anambra,Drug Trafficking,6.3848,7.3021,2
